Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2004-01-20,0.34201380610466003,2.8304998874664307,17.409679412841797,0.19371643662452698,76.6743392944336,,,,0.3430670808643777,2.8420000076293945,17.471635802838783,0.19402179446888226,76.97647418578043,,,,0.3347908519558668,2.7704999446868896,17.304353904362873,0.18859681796489677,76.41920760338174,,,,0.3411105256262239,2.7785000801086426,17.335331508501444,0.19073618123072608,76.89590385694001,,,,315946400,154968000,63068500,487764000,29863000,,,
2004-01-21,0.34020811319351196,2.809999942779541,17.533599853515625,0.1847756952047348,77.27864074707031,,,,0.34562531059761475,2.8469998836517334,17.533599853515625,0.1928755703436222,77.41292469240358,,,,0.33749992884035185,2.7820000648498535,17.254797730505782,0.18447033731945878,76.35210457511016,,,,0.341562205370092,2.808000087738037,17.428274291919788,0.1921117042093447,76.62737769882804,,,,226660000,135672000,53570600,494460000,30725000,,,
2004-01-22,0.3337376117706299,2.8589999675750732,17.353931427001953,0.18049603700637817,77.0771713256836,,,,0.3435187566913816,2.8910000324249268,17.620343270937465,0.18874904813223578,77.4665817025205,,,,0.3337376117706299,2.812000036239624,17.31056227691398,0.1782805630521232,76.92946164511547,,,,0.3394556515128638,2.8405001163482666,17.570778359162535,0.18576879259630075,77.30544619753952,,,,205004800,213444000,78425200,605724000,29888500,,,
2004-01-23,0.3394556939601898,2.8554999828338623,17.645118713378906,0.17644649744033813,76.82881164550781,,,,0.3421638786193324,2.880500078201294,17.81859643230796,0.18317087229003207,77.45993346954447,,,,0.3347909285034838,2.8310000896453857,17.48403251331342,0.17606411361193833,76.50653525469498,,,,0.3373491439591065,2.8550000190734863,17.52120706990411,0.17957897308205084,77.21151197824273,,,,227169600,120780000,127259100,482472000,44245300,,,
2004-01-26,0.3462269604206085,2.8515000343322754,17.8433780670166,0.18340016901493073,77.79560852050781,,,,0.3469794180402105,2.859999895095825,17.861965345081423,0.18416402136499682,77.83589113438462,,,,0.3374999436893001,2.815000057220459,17.545988708301056,0.1762172978365056,76.79521254836723,,,,0.3379507553028061,2.8399999141693115,17.651314253894512,0.17759279503896536,76.80192802481592,,,,271269600,111320000,58299600,393684000,30460600,,,
2004-01-27,0.3471294045448303,2.7869999408721924,17.502622604370117,0.1729307770729065,76.99662780761719,,,,0.34983844276613935,2.88700008392334,17.7938162541385,0.18263631135726696,78.21858315065387,,,,0.34306712792764904,2.7829999923706055,17.4840353230877,0.17155527980750893,76.97648650278585,,,,0.3466785929414548,2.8364999294281006,17.74425135243919,0.17973216647976475,77.71503004024193,,,,307070400,259282000,63196200,934104000,35322800,,,
2004-01-28,0.33885401487350464,2.5980000495910645,17.168058395385742,0.17247222363948822,76.11710357666016,,,,0.3517941305123995,2.7225000858306885,17.62033944660431,0.17789812802224095,77.39948306268825,,,,0.33719910543188614,2.5810000896453857,17.01936369233378,0.17155523481264612,75.82839953701905,,,,0.34366874890244986,2.681999921798706,17.53359998353366,0.17514712054859188,77.19806485607857,,,,275402400,431626000,71336000,615204000,52621300,,,
2004-01-29,0.34126126766204834,2.4609999656677246,17.291975021362305,0.16742879152297974,76.19096374511719,,,,0.3430669994929356,2.6029999256134033,17.316758068152417,0.17384779763917962,76.43938006275542,,,,0.33388834609279455,2.430000066757202,17.0813238505292,0.16162141668552787,75.5732678837051,,,,0.34050881034105446,2.6019999980926514,17.230018586107736,0.1730078209191064,76.24467219716348,,,,212699200,449702000,63748400,929700000,60117100,,,
2004-01-30,0.3394556939601898,2.5199999809265137,17.13088607788086,0.17002752423286438,76.19096374511719,,,,0.344120434304839,2.56850004196167,17.2857765508847,0.17384775580131354,76.35209934607285,,,,0.3373491439591065,2.4649999141693115,17.068929652335218,0.16605324049004155,75.9291113502527,,,,0.3408097862897611,2.4744999408721924,17.248603168245527,0.1670472691823413,76.21781540993614,,,,185298400,228090000,40528700,466464000,30984400,,,
2004-02-02,0.3358441889286041,2.4135000705718994,16.975994110107422,0.17277851700782776,76.51995086669922,,,,0.34321711306112057,2.5325000286102295,17.22381860874803,0.17614024014889437,76.99664731732082,,,,0.3322335527090499,2.3975000381469727,16.876864310651175,0.16964512556888098,75.94925822144285,,,,0.3379507386807517,2.5325000286102295,17.106102710469006,0.17140302005208338,76.338668832469,,,,287431200,231778000,62891800,560844000,38832400,,,
2004-02-03,0.3349418044090271,2.246999979019165,16.907838821411133,0.17216695845127106,76.39241027832031,,,,0.33704835458482746,2.4140000343322754,17.068923818363977,0.17530035145878256,76.63411633053929,,,,0.33102949629934675,2.2260000705718994,16.839686658432537,0.16987445782262167,76.16413518589701,,,,0.3355434391169858,2.4094998836517334,16.975989802669606,0.17232009517578573,76.36555348113929,,,,180812800,541428000,47993800,418032000,25093500,,,
2004-02-04,0.32786959409713745,2.2695000171661377,16.7343692779541,0.16750575602054596,75.7679672241211,,,,0.3323835107434732,2.2955000400543213,16.994585357699126,0.17109672623288202,76.35880623182648,,,,0.32651550197301177,2.2149999141693115,16.7343692779541,0.167276508814508,75.72768460901676,,,,0.33102941861934754,2.240499973297119,16.864476726966263,0.1697212293322801,75.99624732866394,,,,305552800,432014000,60648000,436800000,39332600,,,
2004-02-05,0.3373490571975708,2.302000045776367,16.703380584716797,0.17002752423286438,75.98954010009766,,,,0.34472198030514817,2.3545000553131104,16.833489138451107,0.17193764001708894,76.2312460617747,,,,0.3281703767702987,2.2950000762939453,16.62283809466794,0.16735264065590022,75.72097735130002,,,,0.3283212248570124,2.301500082015991,16.76533698260361,0.1684227799221987,75.98282462271541,,,,352844800,263790000,55527500,331980000,37226800,,,
2004-02-06,0.34171295166015625,2.317500114440918,16.777734756469727,0.17392486333847046,76.84222412109375,,,,0.3444211354053942,2.3364999294281006,16.845886937737372,0.17636958531193897,77.01007520490776,,,,0.3370482128896714,2.2755000591278076,16.68480071583594,0.1713260754541024,76.00296870202367,,,,0.33780067030725897,2.305500030517578,16.746757136831945,0.1722430784886529,76.15067847536537,,,,193340000,130162000,47209600,471132000,37216000,,,
2004-02-09,0.3411105275154114,2.2929999828338623,16.66621208190918,0.17270150780677795,76.86238098144531,,,,0.3439695345501487,2.3399999141693115,16.87066742739217,0.17805128868225845,77.1242282979258,,,,0.33855316644028105,2.2850000858306885,16.63523446478644,0.17262539723196582,76.73481250126945,,,,0.34035889870946734,2.3375000953674316,16.845885570038046,0.17522325474950795,76.98994433921192,,,,188260800,122922000,48108500,373992000,24851300,,,
2004-02-10,0.3457753360271454,2.2795000076293945,16.74056053161621,0.1790444254875183,77.11077117919922,,,,0.34788188597987885,2.3125,16.821103047641493,0.1791975621705389,77.30547901146815,,,,0.3376499535383367,2.2755000591278076,16.61664769587844,0.1731600251214425,76.71464516080923,,,,0.3403589668331777,2.2925000190734863,16.647626495673073,0.1732370512196121,76.72807099092095,,,,255343200,98980000,37790600,509700000,27908100,,,
2004-02-11,0.35811376571655273,2.3570001125335693,16.821104049682617,0.18531030416488647,77.92989349365234,,,,0.3591670404640464,2.368000030517578,16.870668950586253,0.18592193541623905,78.14474265537561,,,,0.34682853563883037,2.2769999504089355,16.635235966724093,0.18072529024126757,76.65422435486693,,,,0.3474301701523476,2.2929999828338623,16.709582727219324,0.18133693515699878,77.11077946382987,,,,348544000,157634000,51515300,737808000,42965700,,,
2004-02-12,0.3570604622364044,2.3529999256134033,16.69719696044922,0.17973217368125916,77.64788818359375,,,,0.36097274365479914,2.4049999713897705,16.821108655778616,0.18531030087961636,78.06415546330474,,,,0.3551047358760122,2.3355000019073486,16.684805436400048,0.17690506845268045,77.60089009967777,,,,0.3552547050314342,2.3464999198913574,16.783935265351875,0.18431718752359272,77.8627372989821,,,,183988000,135144000,44537000,974892000,27814700,,,
2004-02-13,0.3460760712623596,2.319000005722046,16.474153518676758,0.17805129289627075,77.2988052368164,,,,0.3626276747482297,2.384999990463257,16.76534723050233,0.18255926632514402,78.01720791193864,,,,0.3435187102819557,2.312000036239624,16.41839284466665,0.173466279713188,77.04367334779339,,,,0.35886621606707175,2.364500045776367,16.71578231824009,0.174994011653528,77.76207602291561,,,,315980000,108634000,67541100,1747500000,44739900,,,
2004-02-17,0.34848350286483765,2.2764999866485596,16.721975326538086,0.18003752827644348,77.9970703125,,,,0.35344906017149313,2.322499990463257,16.79012751282196,0.1805730488790294,78.17163694089467,,,,0.34758105094445246,2.240000009536743,16.47415080603381,0.17629340696715937,77.72850745091063,,,,0.34758105094445246,2.306999921798706,16.5546933320525,0.17873904351458664,77.7822210477106,,,,170956800,220764000,43477000,575976000,23984300,,,
2004-02-18,0.3499884605407715,2.243499994277954,16.585668563842773,0.18003752827644348,77.65461730957031,,,,0.3526966453281714,2.2685000896453857,16.796319656336248,0.18149005156125075,78.28573381560986,,,,0.3468286353894997,2.2320001125335693,16.567081285662667,0.1788151540949853,77.44647851072038,,,,0.3487851911676672,2.2679998874664307,16.666211072516035,0.1805730488790294,78.01717109356366,,,,141635200,159070000,50334700,320244000,28618000,,,
2004-02-19,0.3381016254425049,2.2325000762939453,16.393606185913086,0.1799614578485489,77.36589050292969,,,,0.35570650947462085,2.308000087738037,16.71577863549849,0.18546346150509188,78.14471653292519,,,,0.33719917339185795,2.2325000762939453,16.375020086484998,0.1795790601703288,77.25174792203882,,,,0.3510417436893838,2.257499933242798,16.67860525492186,0.18225395823341012,78.1044339293204,,,,323080800,148850000,61840600,631032000,51146200,,,
2004-02-20,0.33704835176467896,2.258500099182129,16.461759567260742,0.18447034060955048,77.13092041015625,,,,0.33870326154669095,2.2690000534057617,16.604258521282635,0.18492883520235004,77.5874755169752,,,,0.3341893438788796,2.2365000247955322,16.41839042314282,0.17866205010552338,76.75493565950819,,,,0.33855326721992873,2.240000009536743,16.517520233046795,0.17965607906325712,77.53376706860266,,,,277603200,149506000,57821900,618120000,46728800,,,
2004-02-23,0.3338884711265564,2.198499917984009,16.486541748046875,0.17805129289627075,76.9361801147461,,,,0.3379507477441669,2.262500047683716,16.57947579225462,0.1844702976882102,77.38602467732902,,,,0.3293745542077224,2.1675000190734863,16.405998043138474,0.17560564280609461,76.65419167067145,,,,0.3361458439348736,2.259000062942505,16.560888510724876,0.18416401069094068,77.35916790326394,,,,194079200,186838000,50256800,853332000,36357000,,,
2004-02-24,0.3364465534687042,2.115999937057495,16.65382194519043,0.17094452679157257,76.80194091796875,,,,0.34216373776245357,2.197000026702881,16.69719226717192,0.1772103947001007,77.20478249158703,,,,0.33102933257056705,2.1115000247955322,16.449366582730875,0.16903349549467864,75.88883061914945,,,,0.33313590681650407,2.196000099182129,16.486541144429296,0.1749940055941067,76.72137055428169,,,,259056000,221906000,55426500,708384000,43953000,,,
2004-02-25,0.3432171642780304,2.1470000743865967,16.542306900024414,0.17193768918514252,77.12418365478516,,,,0.34457208534755307,2.1644999980926514,16.72197927668793,0.17522330298441702,77.25174693871207,,,,0.3341893293352902,2.125,16.48654622202382,0.17010368345045634,76.75490938508707,,,,0.33524260436854,2.125,16.666218598687333,0.17201379978090614,76.84890554057272,,,,276276000,143056000,64275700,652512000,31213600,,,
2004-02-26,0.34667858481407166,2.182499885559082,16.418392181396484,0.1730838567018509,77.17119598388672,,,,0.3487851345731066,2.192500114440918,16.511326240418743,0.17476472492890807,77.40618641599698,,,,0.34306711988493155,2.1500000953674316,16.362631509638994,0.17094449409225332,76.76834938894658,,,,0.34427038906279095,2.1600000858306885,16.474152853153974,0.1744593535138454,76.9496313811511,,,,198408000,119206000,66602700,344976000,29683000,,,
2004-02-27,0.3599195182323456,2.1505000591278076,16.436979293823242,0.17002752423286438,77.22489166259766,,,,0.3614244332986013,2.180000066757202,16.492739964997018,0.1736185085661293,77.70830339871762,,,,0.34532364011260486,2.125999927520752,16.32545795147569,0.16742875122989892,76.9630444926004,,,,0.3454744630983199,2.178499937057495,16.39980472522695,0.17346627375375592,77.33903424425282,,,,468837600,143272000,58266500,595548000,39312000,,,
2004-03-01,0.36142444610595703,2.1484999656677246,16.542306900024414,0.17254935204982758,77.99031066894531,,,,0.36563754548258853,2.1740000247955322,16.554697242686142,0.17285470997799848,78.11115850176002,,,,0.35916707342658166,2.128999948501587,16.41839401964069,0.16933984851348227,77.37933041687651,,,,0.3626277152434214,2.1510000228881836,16.498936564685547,0.16956909583799668,77.5001833720985,,,,321680800,99190000,51912300,506628000,33130800,,,
2004-03-02,0.35826462507247925,2.1005001068115234,16.350234985351562,0.16933982074260712,77.53376770019531,,,,0.36262771878502953,2.174499988555908,16.536104228262136,0.1740009317296779,78.53415863269487,,,,0.35766213668805663,2.0929999351501465,16.32545312866234,0.16865206521747111,77.36591663194467,,,,0.3611227785386948,2.1364998817443848,16.48653933316338,0.17277857103952912,77.84261305108753,,,,256687200,139332000,66331000,813348000,38556400,,,
2004-03-03,0.3599195182323456,2.1584999561309814,16.337841033935547,0.16712334752082825,77.67477416992188,,,,0.3639817944739676,2.1689999103546143,16.44936113694926,0.16888124181798475,77.79562716292035,,,,0.3551047844575957,2.0824999809265137,16.244905842177374,0.16437235390048954,77.15778993004713,,,,0.3551047844575957,2.0929999351501465,16.32544951747178,0.16888124181798475,77.37935460427916,,,,225131200,192032000,54998700,552492000,31346200,,,
2004-03-04,0.37857770919799805,2.2195000648498535,16.337841033935547,0.1707914173603058,77.87616729736328,,,,0.3794801359943198,2.2235000133514404,16.3688186433749,0.17109677521809014,77.95002216495809,,,,0.3597687300322994,2.1549999713897705,16.23871008394549,0.1674287778782083,77.56060652171406,,,,0.3600695222230369,2.1559998989105225,16.31305800100802,0.16880427517261673,77.69489042752609,,,,660223200,147602000,44023200,413352000,21060000,,,
2004-03-05,0.40235137939453125,2.2044999599456787,16.325456619262695,0.16956906020641327,78.13801574707031,,,,0.413636610851417,2.241499900817871,16.480347097279,0.17346630489737289,78.5207159204774,,,,0.3746653902073937,2.176500082015991,16.232522568797027,0.16635955734448152,77.39947218184348,,,,0.37541784779008625,2.189500093460083,16.25110866985782,0.16697027307249349,77.49346835619559,,,,1540599200,128530000,59849800,354888000,55905600,,,
2004-03-08,0.3912169635295868,2.174999952316284,16.0032901763916,0.1636846363544464,77.18462371826172,,,,0.4031038034734939,2.253000020980835,16.325462775773264,0.17193764644460793,78.29915711293147,,,,0.3882071334489767,2.1565001010894775,15.990898649864382,0.16238524980438893,77.15105658279306,,,,0.40054561364451724,2.197999954223633,16.300679722718822,0.16964514667831337,78.11115964019604,,,,522872000,132170000,69367800,465168000,39281600,,,
2004-03-09,0.4077686071395874,2.135499954223633,15.935125350952148,0.16253843903541565,76.87580871582031,,,,0.4097243339215755,2.194499969482422,16.090015764797126,0.1652133372417997,77.35250525561356,,,,0.38745468801426153,2.1135001182556152,15.823605245628627,0.15978744389195473,76.70124212638312,,,,0.3897120859034918,2.1710000038146973,15.984690236113737,0.16506020052536582,77.27865035709819,,,,618363200,131862000,81111700,371232000,39746100,,,
2004-03-10,0.4164957106113434,2.077500104904175,15.718286514282227,0.160169780254364,75.5866928100586,,,,0.4234169959915762,2.1600000858306885,15.984697148659393,0.16536550922637516,77.05706465602431,,,,0.40536047098130157,2.072999954223633,15.705894992203124,0.1590235303416877,75.57326185631192,,,,0.4068653864806434,2.135999917984009,15.891763096507303,0.16360852999239295,77.0234975164736,,,,1006964000,138654000,75155800,481692000,67671800,,,
2004-03-11,0.40852025151252747,2.063999891281128,15.544816017150879,0.15894652903079987,74.6064224243164,,,,0.42191203422506757,2.118499994277954,15.972314274959984,0.16368466609107762,76.04993708311845,,,,0.4076177995306632,2.052000045776367,15.532424489279046,0.15802952622481464,74.59299147431081,,,,0.4103259841741273,2.054500102996826,15.600576710852986,0.15802952622481464,75.46581881803877,,,,595851200,140852000,90536300,526872000,89134800,,,
2004-03-12,0.414689838886261,2.121999979019165,15.724477767944336,0.1623091697692871,75.5866928100586,,,,0.4179996574389131,2.130500078201294,15.80502146270328,0.16429631208890444,75.67397351978002,,,,0.40882183058097055,2.065000057220459,15.63154373544738,0.15932891404655844,74.91528855014847,,,,0.4110783743763816,2.067500114440918,15.724477767944336,0.1610868090792841,75.01600021361659,,,,329224000,124476000,64137100,377952000,54012200,,,
2004-03-15,0.3979874849319458,2.053999900817871,15.588175773620605,0.15864117443561554,74.66016387939453,,,,0.4115300900909757,2.140000104904175,15.7554577537519,0.16200382814266595,75.43227992921453,,,,0.3951293060932471,2.0460000038146973,15.52621935338082,0.15764807459726027,74.45874564188202,,,,0.4067153556598828,2.11299991607666,15.67491405292405,0.16131607254861965,75.37856635024767,,,,481717600,132244000,68835300,421224000,57677200,,,
2004-03-16,0.38850805163383484,2.1064999103546143,15.600574493408203,0.1654425412416458,75.05626678466797,,,,0.4003957233633161,2.118000030517578,15.718291628016178,0.16620640726115513,75.2375436422312,,,,0.3820384069358871,2.062999963760376,15.551009570687105,0.15955814113235725,74.41842980066403,,,,0.39949244262541894,2.064500093460083,15.650139416129303,0.16062828050454234,75.04955130923025,,,,605432800,124364000,65453800,597504000,59832600,,,
2004-03-17,0.39407598972320557,2.140000104904175,15.569592475891113,0.16949206590652466,75.89559173583984,,,,0.39693416826149347,2.172499895095825,15.77404788777986,0.1710968108063933,76.04330159688584,,,,0.3879063349776117,2.129499912261963,15.557202134049922,0.1674288127035643,75.26446964679303,,,,0.39061451922322626,2.1519999504089355,15.643940435541898,0.16811655466163045,75.31818325488459,,,,411432000,102146000,56241400,524592000,41607300,,,
2004-03-18,0.3862515687942505,2.1505000591278076,15.420892715454102,0.17140311002731323,75.9156723022461,,,,0.39211957973486417,2.1600000858306885,15.507632170414238,0.173466349711806,76.04995109259882,,,,0.385047445405573,2.1105000972747803,15.228828889685841,0.16811656655092003,75.15027192793909,,,,0.3903138466689699,2.126499891281128,15.464261852073998,0.1685750748864377,75.66725090544531,,,,321081600,114486000,123231000,528048000,60014300,,,
2004-03-19,0.3891104757785797,2.140000104904175,15.259812355041504,0.1694159209728241,74.8275375366211,,,,0.40536041174455445,2.1875,15.451877436138277,0.17224302616288778,75.84491322555492,,,,0.3842948875119378,2.131500005722046,15.216443201800555,0.1684228076303301,74.81406464275696,,,,0.3845965586381511,2.1514999866485596,15.346551843244201,0.17048606041517692,75.73711465355005,,,,408576000,115098000,86281600,452964000,48636200,,,
2004-03-22,0.3891104757785797,2.0425000190734863,15.179275512695312,0.16811653971672058,73.87754821777344,,,,0.393774387228246,2.0924999713897705,15.389926777613274,0.1694159402441594,74.49740419716875,,,,0.3799318184906438,2.0255000591278076,14.875690144247956,0.16429632074960687,73.50697934945865,,,,0.38173755108638346,2.0875000953674316,15.16688398376573,0.1668180683671044,74.47719228441782,,,,419031200,179502000,127605200,576708000,62752100,,,
2004-03-23,0.3805334270000458,2.0114998817443848,14.962424278259277,0.16880427300930023,73.74954986572266,,,,0.39121702465107167,2.0869998931884766,15.27840108683381,0.1722430230334409,74.38288402894416,,,,0.37948015204681657,1.9924999475479126,14.93764240908607,0.1668941569455368,73.68217509397614,,,,0.3894112920601303,2.065999984741211,15.272205324110281,0.17040903121919265,74.2818193011416,,,,385515200,224514000,91696300,576036000,54080200,,,
2004-03-24,0.38369327783584595,1.9815000295639038,15.123506546020508,0.17636951804161072,73.81016540527344,,,,0.38745473758121934,2.0190000534057617,15.22883212089666,0.17919755218986058,74.20768002029027,,,,0.380232635426355,1.9574999809265137,14.981007586400006,0.16811650754287688,73.33853188431951,,,,0.380232635426355,2.015500068664551,15.104919262788036,0.16849890513684865,73.83037731581818,,,,428215200,157518000,97584700,787344000,51584300,,,
2004-03-25,0.40430712699890137,2.0994999408721924,15.60676383972168,0.1866096407175064,74.78714752197266,,,,0.40490961542684284,2.109999895095825,15.637741460540513,0.18752664325553006,74.98927700385423,,,,0.389561277971555,2.0,15.228830720785401,0.17805127375282576,73.97190085501853,,,,0.3933235660790155,2.0,15.241222241801129,0.1783566315396683,74.1672913167397,,,,566445600,142254000,85677900,997128000,49873600,,,
2004-03-26,0.40686532855033875,2.0850000381469727,15.507627487182617,0.18607506155967712,74.807373046875,,,,0.4116800630251463,2.124500036239624,15.80501677566916,0.18897829092709026,75.31943072449803,,,,0.4049096267500804,2.064500093460083,15.489040213507213,0.183553314292917,74.65241153756793,,,,0.40626371902750474,2.1005001068115234,15.557192368597041,0.18607506155967712,74.76021017790757,,,,419893600,114808000,61584900,551604000,37409500,,,
2004-03-29,0.4199562668800354,2.138000011444092,15.681111335754395,0.19409886002540588,75.85838317871094,,,,0.4211595360735223,2.140000104904175,15.736872001212515,0.19662060774432297,75.95944787004785,,,,0.40927266983793104,2.0985000133514404,15.489047477910061,0.18836760899860325,75.17789154712742,,,,0.41183088503283244,2.0985000133514404,15.643937952689162,0.18874907750327685,75.2115763506639,,,,350728000,111220000,51881600,985764000,44113600,,,
2004-03-30,0.42010632157325745,2.190000057220459,15.612956047058105,0.19990617036819458,76.11444091796875,,,,0.420557961934637,2.196500062942505,15.693498551889627,0.20082317303011887,76.18181568886484,,,,0.4113792787626893,2.128000020980835,15.507630505835213,0.19264627331589093,75.60912242569971,,,,0.4173981368008017,2.135499954223633,15.619150624435731,0.1927994236509406,75.6630242985628,,,,359676800,109058000,59010400,724956000,39059900,,,
2004-03-31,0.40686532855033875,2.1640000343322754,15.445679664611816,0.20174020528793335,76.20201873779297,,,,0.4210095684672166,2.200000047683716,15.612961675396647,0.20387956875373386,76.4041481673232,,,,0.4055112362729144,2.1475000381469727,15.40850627834429,0.199830089105151,75.71691221921235,,,,0.42010628781703757,2.192500114440918,15.612961675396647,0.20089931308136166,76.12790495632288,,,,390773600,93498000,70533200,604752000,48517600,,,
2004-04-01,0.40791869163513184,2.236999988555908,15.538614273071289,0.19814832508563995,76.66019439697266,,,,0.4103260593926119,2.242000102996826,15.557201557725593,0.20609596532195407,76.72083529785685,,,,0.400545765322464,2.1649999618530273,15.396115302550355,0.1931048163660659,76.16835387155083,,,,0.40460889684241674,2.172499895095825,15.458071736344014,0.2019694594299734,76.18182677154384,,,,318332000,130170000,69051900,1319508000,45103800,,,
